7.840000000000000000e+02,7.710000000000000000e+02,1.798000000000000000e+03,2.312000000000000000e+03
7.840000000000000000e+02,7.710000000000000000e+02,1.798000000000000000e+03,2.312000000000000000e+03
5.116000000000000000e+03,2.143000000000000000e+03,2.538000000000000000e+03,1.950000000000000000e+03
5.127000000000000000e+03,2.139000000000000000e+03,2.543000000000000000e+03,1.951000000000000000e+03
5.116000000000000000e+03,2.136000000000000000e+03,2.526000000000000000e+03,1.938000000000000000e+03
5.116000000000000000e+03,2.136000000000000000e+03,2.526000000000000000e+03,1.938000000000000000e+03
5.117000000000000000e+03,2.129000000000000000e+03,2.536000000000000000e+03,1.948000000000000000e+03
5.107000000000000000e+03,2.144000000000000000e+03,2.537000000000000000e+03,1.952000000000000000e+03
5.123000000000000000e+03,2.143000000000000000e+03,2.535000000000000000e+03,1.942000000000000000e+03
5.123000000000000000e+03,2.143000000000000000e+03,2.535000000000000000e+03,1.942000000000000000e+03
5.124000000000000000e+03,2.137000000000000000e+03,2.536000000000000000e+03,1.950000000000000000e+03
5.135000000000000000e+03,2.136000000000000000e+03,2.532000000000000000e+03,1.947000000000000000e+03
5.125000000000000000e+03,2.137000000000000000e+03,2.540000000000000000e+03,1.950000000000000000e+03
5.125000000000000000e+03,2.137000000000000000e+03,2.540000000000000000e+03,1.950000000000000000e+03
5.139000000000000000e+03,2.150000000000000000e+03,2.529000000000000000e+03,1.945000000000000000e+03
5.118000000000000000e+03,2.136000000000000000e+03,2.539000000000000000e+03,1.944000000000000000e+03
-1.069230769230762235e+01,-8.692307692307622347e+00,-4.923076923077132960e+00,-7.923076923076905587e+00
-1.069230769230762235e+01,-8.692307692307622347e+00,-4.923076923077132960e+00,-7.923076923076905587e+00
-6.692307692307622347e+00,-6.692307692307622347e+00,-1.923076923077132960e+00,-5.923076923076905587e+00
-8.692307692307622347e+00,-1.069230769230762235e+01,-2.923076923077132960e+00,-6.923076923076905587e+00
-5.692307692307622347e+00,-5.692307692307622347e+00,7.692307692286703968e-02,-7.923076923076905587e+00
-5.692307692307622347e+00,-5.692307692307622347e+00,7.692307692286703968e-02,-7.923076923076905587e+00
-1.469230769230762235e+01,2.307692307692377653e+00,3.076923076922867040e+00,1.076923076923094413e+00
-1.069230769230762235e+01,3.307692307692377653e+00,2.076923076922867040e+00,-8.923076923076905587e+00
-2.692307692307622347e+00,-4.692307692307622347e+00,-8.923076923077132960e+00,4.076923076923094413e+00
-2.692307692307622347e+00,-4.692307692307622347e+00,-8.923076923077132960e+00,4.076923076923094413e+00
-6.923076923076223466e-01,3.307692307692377653e+00,-8.923076923077132960e+00,-6.923076923076905587e+00
5.307692307692377653e+00,-1.692307692307622347e+00,-9.230769230771329603e-01,-5.923076923076905587e+00
5.307692307692377653e+00,-1.369230769230762235e+01,-4.923076923077132960e+00,-5.923076923076905587e+00
5.307692307692377653e+00,-1.369230769230762235e+01,-4.923076923077132960e+00,-5.923076923076905587e+00
-6.923076923076223466e-01,-2.692307692307622347e+00,-9.230769230771329603e-01,-7.923076923076905587e+00
4.307692307692377653e+00,-6.923076923076223466e-01,8.076923076922867040e+00,-3.923076923076905587e+00
-4.692307692307622347e+00,3.076923076923776534e-01,8.076923076922867040e+00,3.076923076923094413e+00
-4.692307692307622347e+00,3.076923076923776534e-01,8.076923076922867040e+00,3.076923076923094413e+00
1.230769230769237765e+01,9.307692307692377653e+00,1.207692307692286704e+01,7.076923076923094413e+00
1.330769230769237765e+01,-1.692307692307622347e+00,1.076923076922867040e+00,1.076923076923094413e+00
-5.692307692307622347e+00,3.076923076923776534e-01,1.076923076922867040e+00,1.076923076923094413e+00
-5.692307692307622347e+00,3.076923076923776534e-01,1.076923076922867040e+00,1.076923076923094413e+00
-5.692307692307622347e+00,3.076923076923776534e-01,1.076923076922867040e+00,8.076923076923094413e+00
3.307692307692377653e+00,-8.692307692307622347e+00,-1.292307692307713296e+01,-8.923076923076905587e+00
-3.692307692307622347e+00,-1.069230769230762235e+01,-9.230769230771329603e-01,8.076923076923094413e+00
-3.692307692307622347e+00,-1.069230769230762235e+01,-9.230769230771329603e-01,8.076923076923094413e+00
7.307692307692377653e+00,3.076923076923776534e-01,6.076923076922867040e+00,-9.230769230769055866e-01
7.307692307692377653e+00,5.307692307692377653e+00,-9.230769230771329603e-01,-9.230769230769055866e-01
-7.692307692307622347e+00,-1.169230769230762235e+01,-8.923076923077132960e+00,-9.923076923076905587e+00
-7.692307692307622347e+00,-1.169230769230762235e+01,-8.923076923077132960e+00,-9.923076923076905587e+00
-7.692307692307622347e+00,-2.169230769230762235e+01,-1.092307692307713296e+01,-1.923076923076905587e+00
-1.669230769230762235e+01,2.307692307692377653e+00,1.076923076922867040e+00,-3.923076923076905587e+00
-2.692307692307622347e+00,-6.692307692307622347e+00,-5.923076923077132960e+00,-9.230769230769055866e-01
-2.692307692307622347e+00,-6.692307692307622347e+00,-5.923076923077132960e+00,-9.230769230769055866e-01
-5.692307692307622347e+00,3.076923076923776534e-01,-5.923076923077132960e+00,7.076923076923094413e+00
-3.692307692307622347e+00,-3.692307692307622347e+00,2.076923076922867040e+00,2.076923076923094413e+00
3.076923076923776534e-01,4.307692307692377653e+00,-4.923076923077132960e+00,3.076923076923094413e+00
3.076923076923776534e-01,4.307692307692377653e+00,-4.923076923077132960e+00,3.076923076923094413e+00
5.307692307692377653e+00,4.307692307692377653e+00,9.076923076922867040e+00,-9.230769230769055866e-01
-4.692307692307622347e+00,-2.692307692307622347e+00,-3.923076923077132960e+00,4.076923076923094413e+00
-9.692307692307622347e+00,-6.692307692307622347e+00,-7.923076923077132960e+00,7.692307692309441336e-02
-9.692307692307622347e+00,-6.692307692307622347e+00,-7.923076923077132960e+00,7.692307692309441336e-02
-7.692307692307622347e+00,-4.692307692307622347e+00,-3.923076923077132960e+00,-3.923076923076905587e+00
-1.069230769230762235e+01,-2.692307692307622347e+00,-1.292307692307713296e+01,-1.092307692307690559e+01
-1.692307692307622347e+00,3.307692307692377653e+00,-5.923076923077132960e+00,1.076923076923094413e+00
-1.692307692307622347e+00,3.307692307692377653e+00,-5.923076923077132960e+00,1.076923076923094413e+00
1.307692307692377653e+00,3.307692307692377653e+00,9.076923076922867040e+00,-6.923076923076905587e+00
2.307692307692377653e+00,3.307692307692377653e+00,-1.923076923077132960e+00,6.076923076923094413e+00
-1.269230769230762235e+01,-1.569230769230762235e+01,-4.923076923077132960e+00,-1.392307692307690559e+01
-1.269230769230762235e+01,-1.569230769230762235e+01,-4.923076923077132960e+00,-1.392307692307690559e+01
-2.692307692307622347e+00,-1.069230769230762235e+01,-8.923076923077132960e+00,-7.923076923076905587e+00
-1.669230769230762235e+01,-5.692307692307622347e+00,-5.923076923077132960e+00,-1.392307692307690559e+01
-9.692307692307622347e+00,-1.269230769230762235e+01,-1.792307692307713296e+01,-1.092307692307690559e+01
-9.692307692307622347e+00,-1.269230769230762235e+01,-1.792307692307713296e+01,-1.092307692307690559e+01
3.307692307692377653e+00,3.076923076923776534e-01,5.076923076922867040e+00,4.076923076923094413e+00
-1.169230769230762235e+01,3.076923076923776534e-01,-2.923076923077132960e+00,5.076923076923094413e+00
-3.692307692307622347e+00,-1.692307692307622347e+00,-1.792307692307713296e+01,-3.923076923076905587e+00
-3.692307692307622347e+00,-1.692307692307622347e+00,-1.792307692307713296e+01,-3.923076923076905587e+00
-9.692307692307622347e+00,3.076923076923776534e-01,-3.923076923077132960e+00,7.692307692309441336e-02
-2.269230769230762235e+01,-4.692307692307622347e+00,-7.923076923077132960e+00,-6.923076923076905587e+00
-8.692307692307622347e+00,-1.069230769230762235e+01,-8.923076923077132960e+00,2.076923076923094413e+00
-8.692307692307622347e+00,-1.069230769230762235e+01,-8.923076923077132960e+00,2.076923076923094413e+00
-1.692307692307622347e+00,-1.692307692307622347e+00,-4.923076923077132960e+00,-9.230769230769055866e-01
-5.692307692307622347e+00,-4.692307692307622347e+00,-2.923076923077132960e+00,-2.923076923076905587e+00
-6.692307692307622347e+00,-6.692307692307622347e+00,-1.592307692307713296e+01,-9.923076923076905587e+00
-6.692307692307622347e+00,-6.692307692307622347e+00,-1.592307692307713296e+01,-9.923076923076905587e+00
-2.692307692307622347e+00,3.307692307692377653e+00,1.007692307692286704e+01,7.692307692309441336e-02
-1.969230769230762235e+01,-6.692307692307622347e+00,-1.092307692307713296e+01,-1.092307692307690559e+01
-1.269230769230762235e+01,-9.692307692307622347e+00,-8.923076923077132960e+00,-1.923076923076905587e+00
-1.269230769230762235e+01,-9.692307692307622347e+00,-8.923076923077132960e+00,-1.923076923076905587e+00
-2.692307692307622347e+00,-1.269230769230762235e+01,-6.923076923077132960e+00,-1.592307692307690559e+01
-5.692307692307622347e+00,-1.692307692307622347e+00,-1.923076923077132960e+00,1.076923076923094413e+00
-6.923076923076223466e-01,-8.692307692307622347e+00,-7.923076923077132960e+00,2.076923076923094413e+00
-6.923076923076223466e-01,-8.692307692307622347e+00,-7.923076923077132960e+00,2.076923076923094413e+00
-4.692307692307622347e+00,-8.692307692307622347e+00,-2.923076923077132960e+00,1.076923076923094413e+00
2.307692307692377653e+00,3.307692307692377653e+00,-4.923076923077132960e+00,-9.230769230769055866e-01
-9.692307692307622347e+00,3.076923076923776534e-01,-6.923076923077132960e+00,3.076923076923094413e+00
-9.692307692307622347e+00,3.076923076923776534e-01,-6.923076923077132960e+00,3.076923076923094413e+00
5.307692307692377653e+00,-1.692307692307622347e+00,3.076923076922867040e+00,-5.923076923076905587e+00
-6.923076923076223466e-01,-8.692307692307622347e+00,-1.192307692307713296e+01,7.692307692309441336e-02
-5.692307692307622347e+00,-9.692307692307622347e+00,-1.192307692307713296e+01,-5.923076923076905587e+00
-5.692307692307622347e+00,-9.692307692307622347e+00,-1.192307692307713296e+01,-5.923076923076905587e+00
-1.069230769230762235e+01,-3.692307692307622347e+00,-9.923076923077132960e+00,-1.192307692307690559e+01
-1.969230769230762235e+01,-5.692307692307622347e+00,1.076923076922867040e+00,-9.923076923076905587e+00
-1.269230769230762235e+01,3.307692307692377653e+00,-6.923076923077132960e+00,-1.923076923076905587e+00
-1.269230769230762235e+01,3.307692307692377653e+00,-6.923076923077132960e+00,-1.923076923076905587e+00
5.307692307692377653e+00,1.307692307692377653e+00,-4.923076923077132960e+00,-4.923076923076905587e+00
2.307692307692377653e+00,7.307692307692377653e+00,-4.923076923077132960e+00,-8.923076923076905587e+00
3.076923076923776534e-01,-5.692307692307622347e+00,-1.092307692307713296e+01,1.076923076923094413e+00
3.076923076923776534e-01,-5.692307692307622347e+00,-1.092307692307713296e+01,1.076923076923094413e+00
1.307692307692377653e+00,-8.692307692307622347e+00,-9.923076923077132960e+00,-1.923076923076905587e+00
-4.692307692307622347e+00,2.307692307692377653e+00,-1.092307692307713296e+01,-1.923076923076905587e+00
-3.692307692307622347e+00,3.076923076923776534e-01,-4.923076923077132960e+00,-3.923076923076905587e+00
-3.692307692307622347e+00,3.076923076923776534e-01,-4.923076923077132960e+00,-3.923076923076905587e+00
-7.692307692307622347e+00,-6.923076923076223466e-01,-2.923076923077132960e+00,-2.923076923076905587e+00
-1.692307692307622347e+00,-8.692307692307622347e+00,-2.923076923077132960e+00,-8.923076923076905587e+00
-9.692307692307622347e+00,-4.692307692307622347e+00,-6.923076923077132960e+00,-1.092307692307690559e+01
-9.692307692307622347e+00,-4.692307692307622347e+00,-6.923076923077132960e+00,-1.092307692307690559e+01
5.307692307692377653e+00,4.307692307692377653e+00,1.076923076922867040e+00,-2.923076923076905587e+00
-9.692307692307622347e+00,-6.692307692307622347e+00,2.076923076922867040e+00,-6.923076923076905587e+00
-9.692307692307622347e+00,-1.069230769230762235e+01,-1.992307692307713296e+01,-4.923076923076905587e+00
-9.692307692307622347e+00,-1.069230769230762235e+01,-1.992307692307713296e+01,-4.923076923076905587e+00
-6.692307692307622347e+00,-1.169230769230762235e+01,-1.392307692307713296e+01,-1.992307692307690559e+01
-1.069230769230762235e+01,-1.169230769230762235e+01,-4.923076923077132960e+00,-9.923076923076905587e+00
-1.669230769230762235e+01,-7.692307692307622347e+00,-5.923076923077132960e+00,-2.923076923076905587e+00
-1.669230769230762235e+01,-7.692307692307622347e+00,-5.923076923077132960e+00,-2.923076923076905587e+00
-1.369230769230762235e+01,-8.692307692307622347e+00,-5.923076923077132960e+00,-7.923076923076905587e+00
-6.923076923076223466e-01,3.076923076923776534e-01,-6.923076923077132960e+00,-9.923076923076905587e+00
-1.869230769230762235e+01,-8.692307692307622347e+00,-1.392307692307713296e+01,-5.923076923076905587e+00
